Outcome_ID,Listing_ID,Tenant_ID,Offer_Accepted,Offer_Date,Final_Rent,Lease_Signed
RNT07020,LST08788,TNT04356,True,2025-03-28,349610,True
RNT07021,LST00969,TNT02329,True,2025-03-19,53093,True
RNT07022,LST04612,TNT03970,True,2025-04-17,440603,True
RNT07023,LST07966,TNT04535,True,2025-03-27,327200,True
RNT07024,LST04217,TNT01744,True,2025-04-01,104780,True
RNT07025,LST06671,TNT00714,True,2025-03-03,152872,True
RNT07026,LST04563,TNT02267,False,2025-04-11,383471,True
RNT07027,LST02527,TNT01204,False,2025-03-24,491470,True
RNT07028,LST09603,TNT01573,False,2025-03-04,92120,True
RNT07029,LST05431,TNT03587,False,2025-04-12,56472,True
RNT07030,LST01358,TNT03816,True,2025-03-27,363150,True
RNT07031,LST00005,TNT03687,False,2025-04-18,165068,True
RNT07032,LST07916,TNT02583,True,2025-04-25,328696,True
RNT07033,LST08787,TNT00752,True,2025-04-24,157588,True
RNT07034,LST03454,TNT01230,True,2025-04-04,72797,True
RNT07035,LST08340,TNT03349,False,2025-03-01,384755,True
RNT07036,LST03479,TNT01798,True,2025-04-08,389797,True
RNT07037,LST03223,TNT01161,True,2025-04-04,231941,True
RNT07038,LST03566,TNT04666,False,2025-03-13,444089,True
RNT07039,LST01225,TNT02396,False,2025-04-02,165539,True
RNT07040,LST05815,TNT00155,True,2025-04-17,287101,True
RNT07041,LST06381,TNT01299,True,2025-03-14,404429,True
RNT07042,LST05013,TNT00119,False,2025-03-05,316879,True
RNT07043,LST02502,TNT03515,True,2025-04-25,225889,False
RNT07044,LST01488,TNT04732,False,2025-04-07,394228,True
RNT07045,LST03226,TNT04166,False,2025-03-15,410754,True
RNT07046,LST04312,TNT01008,False,2025-03-17,417878,True
RNT07047,LST00040,TNT01841,True,2025-03-28,134038,True
RNT07048,LST08150,TNT03570,True,2025-03-21,465847,True
RNT07049,LST05795,TNT04000,True,2025-04-14,183217,True
RNT07050,LST08931,TNT03765,True,2025-03-04,361518,False
RNT07051,LST04188,TNT01576,False,2025-03-12,121501,True
RNT07052,LST03883,TNT02205,True,2025-04-18,56929,True
RNT07053,LST05207,TNT04732,True,2025-04-01,319359,True
RNT07054,LST09710,TNT00577,True,2025-03-21,401133,True
RNT07055,LST02330,TNT01902,False,2025-04-02,138149,True
RNT07056,LST05994,TNT01736,True,2025-04-30,436231,True
RNT07057,LST06255,TNT00697,True,2025-03-28,195806,True
RNT07058,LST09051,TNT03425,True,2025-03-04,303171,True
RNT07059,LST09210,TNT01314,False,2025-03-16,283343,False
RNT07060,LST05702,TNT02459,True,2025-04-28,90618,True
RNT07061,LST08052,TNT04050,True,2025-04-10,263267,True
RNT07062,LST04551,TNT03127,True,2025-03-20,346546,False
RNT07063,LST08883,TNT02188,False,2025-04-17,313654,True
RNT07064,LST09142,TNT00124,True,2025-04-17,204697,True
RNT07065,LST02991,TNT02351,True,2025-04-27,438370,False
RNT07066,LST07990,TNT00273,True,2025-03-23,496617,True
RNT07067,LST05003,TNT00014,True,2025-03-25,130715,False
RNT07068,LST04448,TNT02798,True,2025-03-13,493343,True
RNT07069,LST03847,TNT00036,False,2025-04-14,425313,False
RNT07070,LST03395,TNT02890,True,2025-03-16,437993,True
RNT07071,LST06561,TNT04507,False,2025-04-24,283867,True
RNT07072,LST07358,TNT04448,True,2025-03-14,150504,True
RNT07073,LST03630,TNT00882,True,2025-04-19,268558,True
RNT07074,LST07464,TNT04517,False,2025-04-04,62920,True
RNT07075,LST03408,TNT03492,True,2025-04-06,55087,True
RNT07076,LST04697,TNT00026,True,2025-03-10,481689,True
RNT07077,LST02342,TNT02112,True,2025-03-16,66893,False
RNT07078,LST06608,TNT04350,True,2025-03-20,403616,True
RNT07079,LST09024,TNT02962,True,2025-04-09,408910,True
RNT07080,LST06896,TNT00361,True,2025-04-26,262205,True
RNT07081,LST04154,TNT01207,True,2025-03-24,373531,True
RNT07082,LST08471,TNT01224,False,2025-03-09,180846,False
RNT07083,LST03719,TNT01821,True,2025-03-18,398278,True
RNT07084,LST07094,TNT02606,False,2025-04-19,484799,True
RNT07085,LST08999,TNT04276,False,2025-03-21,236508,False
RNT07086,LST07134,TNT01068,True,2025-03-29,437964,True
RNT07087,LST03842,TNT03487,True,2025-03-04,191741,True
RNT07088,LST09041,TNT03126,True,2025-03-22,98589,True
RNT07089,LST03861,TNT02611,True,2025-03-05,337303,True
RNT07090,LST05572,TNT03501,True,2025-03-21,458460,True
RNT07091,LST09230,TNT01568,False,2025-04-25,142853,True
RNT07092,LST04337,TNT01524,True,2025-04-26,272034,True
RNT07093,LST06678,TNT00856,True,2025-04-25,348113,True
RNT07094,LST03273,TNT01824,True,2025-03-22,177866,True
RNT07095,LST00614,TNT04558,False,2025-04-16,279617,True
RNT07096,LST00737,TNT03700,False,2025-03-31,353134,True
RNT07097,LST01533,TNT01128,False,2025-04-24,186165,True
RNT07098,LST00068,TNT01341,False,2025-04-03,231087,True
RNT07099,LST09580,TNT02057,True,2025-04-30,306392,True
RNT07100,LST02324,TNT04247,True,2025-04-30,236741,True
RNT07101,LST04815,TNT01690,True,2025-04-10,62572,True
RNT07102,LST08485,TNT04547,False,2025-03-09,111209,True
RNT07103,LST03828,TNT03664,True,2025-03-26,239444,True
RNT07104,LST08799,TNT00714,False,2025-03-13,292342,True
RNT07105,LST04082,TNT04910,True,2025-04-04,179142,True
RNT07106,LST00430,TNT04492,False,2025-04-04,451408,False
RNT07107,LST07684,TNT04313,True,2025-03-01,302523,True
RNT07108,LST06956,TNT04883,False,2025-04-22,228375,True
RNT07109,LST00955,TNT03248,True,2025-04-10,422388,True
RNT07110,LST03897,TNT02460,True,2025-03-13,118568,True
RNT07111,LST07402,TNT01672,True,2025-04-21,67383,True
RNT07112,LST02877,TNT04818,False,2025-03-11,496155,False
RNT07113,LST06200,TNT04075,True,2025-03-18,266174,True
RNT07114,LST08147,TNT04946,True,2025-04-13,105620,True
RNT07115,LST01407,TNT04590,True,2025-04-17,499807,True
RNT07116,LST09754,TNT03805,False,2025-04-25,276191,True
RNT07117,LST03489,TNT03914,True,2025-04-28,423383,True
RNT07118,LST09387,TNT00276,True,2025-03-10,473272,True
RNT07119,LST08015,TNT00923,True,2025-03-30,354872,True
RNT07120,LST06498,TNT04980,True,2025-03-06,392752,True
RNT07121,LST08102,TNT02178,False,2025-03-25,382310,True
RNT07122,LST00610,TNT03250,False,2025-03-08,439038,True
RNT07123,LST06850,TNT03963,True,2025-04-12,436318,False
RNT07124,LST00800,TNT00435,False,2025-04-03,250433,True
RNT07125,LST03385,TNT04001,False,2025-04-17,385131,True
RNT07126,LST03543,TNT00024,True,2025-04-12,105573,False
RNT07127,LST03114,TNT00019,True,2025-03-25,294436,True
RNT07128,LST03699,TNT02568,True,2025-04-19,225668,True
RNT07129,LST09067,TNT04200,False,2025-03-11,335743,True
RNT07130,LST09902,TNT02177,True,2025-04-15,99592,True
RNT07131,LST09521,TNT04145,False,2025-04-29,426220,True
RNT07132,LST07455,TNT02913,True,2025-04-14,397328,False
RNT07133,LST07449,TNT03764,True,2025-04-02,473342,True
RNT07134,LST07240,TNT00573,False,2025-04-28,211510,True
RNT07135,LST05713,TNT03521,True,2025-04-10,454321,True
RNT07136,LST02761,TNT04870,True,2025-03-25,67979,True
RNT07137,LST07376,TNT01748,False,2025-04-07,195595,True
RNT07138,LST04136,TNT02742,False,2025-04-29,375639,True
RNT07139,LST02092,TNT03541,True,2025-03-30,439816,True
RNT07140,LST04677,TNT02224,False,2025-04-17,54733,True
RNT07141,LST06149,TNT00508,True,2025-03-17,85564,True
RNT07142,LST08002,TNT00609,False,2025-03-31,335376,True
RNT07143,LST01779,TNT00059,False,2025-03-27,105764,False
RNT07144,LST09295,TNT02568,True,2025-04-16,237496,True
RNT07145,LST06685,TNT01907,True,2025-04-21,318330,True
RNT07146,LST03613,TNT04063,True,2025-03-12,332263,True
RNT07147,LST07735,TNT01168,True,2025-04-30,392630,True
RNT07148,LST04406,TNT00340,True,2025-04-27,201472,True
RNT07149,LST02383,TNT00061,True,2025-03-14,352972,True
RNT07150,LST00367,TNT03516,True,2025-04-10,455272,True
RNT07151,LST03877,TNT03637,True,2025-03-31,296128,True
RNT07152,LST05170,TNT02481,True,2025-03-02,307164,True
RNT07153,LST04780,TNT02003,False,2025-03-14,144468,True
RNT07154,LST06016,TNT04255,True,2025-04-13,448339,True
RNT07155,LST09346,TNT00987,True,2025-04-05,431924,True
RNT07156,LST09087,TNT01937,True,2025-03-23,214732,False
RNT07157,LST03048,TNT01534,True,2025-04-11,439719,False
RNT07158,LST01884,TNT01300,True,2025-03-18,354956,False
RNT07159,LST06107,TNT00445,False,2025-03-31,493921,True
RNT07160,LST08766,TNT04832,True,2025-04-05,450250,True
RNT07161,LST03309,TNT03530,True,2025-04-18,74386,True
RNT07162,LST00835,TNT01715,True,2025-03-29,323999,True
RNT07163,LST08890,TNT02967,True,2025-04-18,429393,False
RNT07164,LST00108,TNT04760,True,2025-04-25,368186,True
RNT07165,LST09478,TNT01503,True,2025-04-14,228457,True
RNT07166,LST06408,TNT00893,False,2025-03-12,137047,False
RNT07167,LST02393,TNT01085,False,2025-03-27,304815,False
RNT07168,LST04289,TNT01734,True,2025-04-03,316656,True
RNT07169,LST03288,TNT03183,True,2025-03-07,145080,True
RNT07170,LST07871,TNT04787,False,2025-04-06,110716,True
RNT07171,LST02561,TNT02925,False,2025-04-25,334986,True
RNT07172,LST04558,TNT01942,True,2025-03-13,408488,True
RNT07173,LST05819,TNT02757,True,2025-04-28,421303,False
RNT07174,LST08566,TNT01717,True,2025-03-08,350353,True
RNT07175,LST09646,TNT03234,True,2025-04-20,439630,False
RNT07176,LST04860,TNT03659,True,2025-04-09,244067,True
RNT07177,LST05925,TNT00978,False,2025-03-10,154242,False
RNT07178,LST08052,TNT02210,True,2025-03-12,210253,True
RNT07179,LST06709,TNT02189,False,2025-04-16,383634,True
RNT07180,LST09402,TNT00513,True,2025-04-06,204294,False
RNT07181,LST07460,TNT03623,True,2025-04-30,159336,True
RNT07182,LST06033,TNT00716,False,2025-03-18,222430,True
RNT07183,LST09734,TNT01295,True,2025-03-06,70003,True
RNT07184,LST09106,TNT01611,True,2025-04-19,56178,True
RNT07185,LST09572,TNT00031,True,2025-04-20,300148,False
RNT07186,LST01183,TNT00826,False,2025-04-15,167358,True
RNT07187,LST05970,TNT00295,True,2025-03-12,118970,True
RNT07188,LST06518,TNT04439,True,2025-04-29,160695,True
RNT07189,LST04706,TNT04476,True,2025-04-14,194664,True
RNT07190,LST02442,TNT03576,True,2025-03-15,355686,False
RNT07191,LST07674,TNT00618,True,2025-03-09,285213,False
RNT07192,LST02356,TNT00916,False,2025-04-02,324062,True
RNT07193,LST00346,TNT03160,True,2025-04-18,304849,True
RNT07194,LST09725,TNT01393,False,2025-04-14,125969,True
RNT07195,LST04238,TNT02616,True,2025-03-01,146244,True
RNT07196,LST01612,TNT01162,False,2025-04-25,243374,True
RNT07197,LST08065,TNT01626,True,2025-04-30,152247,True
RNT07198,LST04881,TNT03427,False,2025-04-18,56982,True
RNT07199,LST04476,TNT00448,True,2025-04-24,467689,True
RNT07200,LST04807,TNT01872,True,2025-03-26,95883,True
RNT07201,LST00329,TNT01803,False,2025-03-12,418508,False
RNT07202,LST09903,TNT03596,False,2025-03-23,175918,False
RNT07203,LST06199,TNT01501,True,2025-03-16,100528,True
RNT07204,LST09279,TNT02272,True,2025-04-13,368759,False
RNT07205,LST08484,TNT03982,False,2025-04-07,55141,False
RNT07206,LST09980,TNT04034,True,2025-03-17,328581,True
RNT07207,LST05867,TNT01708,True,2025-04-25,139564,False
RNT07208,LST05557,TNT03230,False,2025-04-16,325578,True
RNT07209,LST05769,TNT01996,False,2025-03-07,106089,True
RNT07210,LST05094,TNT01636,True,2025-04-28,215633,True
RNT07211,LST05414,TNT02554,True,2025-04-02,84549,True
RNT07212,LST00781,TNT03007,True,2025-03-24,219968,False
RNT07213,LST07015,TNT03380,True,2025-03-18,319795,True
RNT07214,LST00917,TNT02587,True,2025-03-22,216997,True
RNT07215,LST00904,TNT02680,True,2025-03-24,433204,True
RNT07216,LST05821,TNT02963,True,2025-03-18,348329,True
RNT07217,LST02812,TNT01332,True,2025-03-05,284631,True
RNT07218,LST01142,TNT00593,True,2025-04-23,154061,False
RNT07219,LST02998,TNT01491,True,2025-04-04,396079,False
RNT07220,LST09079,TNT01263,True,2025-04-09,364404,True
RNT07221,LST06248,TNT02858,True,2025-03-11,358398,True
RNT07222,LST00660,TNT01015,True,2025-03-21,238816,True
RNT07223,LST00748,TNT04349,True,2025-04-04,123925,False
RNT07224,LST00129,TNT01558,False,2025-04-27,479411,True
RNT07225,LST05663,TNT02838,False,2025-04-03,272219,False
RNT07226,LST00461,TNT03137,True,2025-04-26,122632,True
RNT07227,LST09429,TNT01260,False,2025-04-29,376572,False
RNT07228,LST00737,TNT02163,False,2025-04-28,78002,True
RNT07229,LST02843,TNT01547,True,2025-03-16,82945,True
RNT07230,LST01997,TNT00596,True,2025-03-06,360611,False
RNT07231,LST07312,TNT04595,True,2025-03-17,311912,True
RNT07232,LST05359,TNT01293,True,2025-04-19,344961,True
RNT07233,LST06159,TNT01476,True,2025-03-01,411700,True
RNT07234,LST09487,TNT02127,True,2025-03-04,334041,True
RNT07235,LST03010,TNT01647,True,2025-04-26,267657,True
RNT07236,LST05526,TNT04624,True,2025-03-15,308306,True
RNT07237,LST03540,TNT00399,True,2025-03-23,318973,True
RNT07238,LST08143,TNT03152,False,2025-03-26,326793,True
RNT07239,LST00432,TNT04720,True,2025-03-15,51468,True
RNT07240,LST01352,TNT04655,False,2025-03-02,84110,False
RNT07241,LST03150,TNT02922,True,2025-03-13,425581,False
RNT07242,LST01751,TNT02631,False,2025-04-27,204822,True
RNT07243,LST00533,TNT03726,True,2025-04-28,415268,True
RNT07244,LST08547,TNT00358,True,2025-03-11,97573,False
RNT07245,LST08031,TNT02771,True,2025-04-02,139534,True
RNT07246,LST00387,TNT01726,True,2025-03-10,331426,True
RNT07247,LST09813,TNT00439,True,2025-03-28,412106,True
RNT07248,LST06890,TNT02756,False,2025-03-31,64507,True
RNT07249,LST08482,TNT03231,True,2025-03-13,124571,True
RNT07250,LST03789,TNT04657,True,2025-03-21,213693,True
RNT07251,LST01647,TNT03663,False,2025-04-12,438850,True
RNT07252,LST03489,TNT03043,False,2025-03-20,430228,True
RNT07253,LST05645,TNT00470,True,2025-04-25,153078,True
RNT07254,LST08300,TNT04287,True,2025-04-09,109214,False
RNT07255,LST06949,TNT00938,True,2025-03-01,197623,True
RNT07256,LST03576,TNT03142,False,2025-03-20,341741,True
RNT07257,LST07477,TNT00915,True,2025-03-29,171037,True
RNT07258,LST08088,TNT03415,False,2025-04-07,219508,True
RNT07259,LST04515,TNT04012,False,2025-04-22,445622,False
RNT07260,LST09983,TNT00547,True,2025-04-18,343617,True
RNT07261,LST01134,TNT01749,False,2025-04-04,281828,True
RNT07262,LST02802,TNT03778,False,2025-04-30,378755,True
RNT07263,LST01658,TNT02694,False,2025-03-25,364311,True
RNT07264,LST03394,TNT00546,True,2025-03-24,245129,True
RNT07265,LST00583,TNT00626,True,2025-03-29,213922,True
RNT07266,LST01895,TNT01126,True,2025-03-07,130930,True
RNT07267,LST08322,TNT04878,True,2025-03-28,118961,True
RNT07268,LST05842,TNT03395,True,2025-04-23,488191,False
RNT07269,LST07247,TNT04359,False,2025-04-20,174361,True
RNT07270,LST09485,TNT00472,False,2025-04-02,102124,True
RNT07271,LST06462,TNT01437,True,2025-04-07,418082,True
RNT07272,LST04357,TNT00346,True,2025-04-15,448768,True
RNT07273,LST01016,TNT00909,True,2025-03-28,136052,True
RNT07274,LST05690,TNT00959,True,2025-04-11,51762,True
RNT07275,LST08105,TNT03088,True,2025-03-09,346230,True
RNT07276,LST04850,TNT00332,True,2025-03-06,173034,True
RNT07277,LST08859,TNT01071,False,2025-03-13,318930,True
RNT07278,LST04696,TNT02319,True,2025-03-10,230213,True
RNT07279,LST07735,TNT01486,True,2025-04-19,56680,False
RNT07280,LST02710,TNT00606,True,2025-04-17,430375,True
RNT07281,LST01093,TNT03361,False,2025-04-20,292371,False
RNT07282,LST01299,TNT02399,True,2025-03-24,140949,True
RNT07283,LST01537,TNT00949,True,2025-03-04,479777,True
RNT07284,LST00427,TNT02782,True,2025-04-03,383178,True
RNT07285,LST04099,TNT02842,True,2025-03-27,356179,True
RNT07286,LST03277,TNT01313,False,2025-03-12,323564,True
RNT07287,LST01494,TNT03488,False,2025-04-24,87402,True
RNT07288,LST09984,TNT03722,False,2025-04-04,367898,True
RNT07289,LST05243,TNT03411,True,2025-03-27,174393,True
RNT07290,LST08937,TNT01060,True,2025-04-28,439926,True
RNT07291,LST05204,TNT01439,True,2025-04-04,435699,True
RNT07292,LST05303,TNT01685,True,2025-03-21,394016,True
RNT07293,LST08662,TNT01506,True,2025-03-25,339024,True
RNT07294,LST06438,TNT00550,True,2025-03-19,215564,True
RNT07295,LST08337,TNT03326,False,2025-04-10,95745,True
RNT07296,LST08103,TNT00000,True,2025-03-14,378552,True
RNT07297,LST01931,TNT04286,True,2025-03-20,79019,True
RNT07298,LST05109,TNT01647,True,2025-03-29,161984,True
RNT07299,LST04802,TNT02531,False,2025-03-25,159536,False
RNT07300,LST07055,TNT01728,True,2025-03-04,180285,True
RNT07301,LST01328,TNT02359,True,2025-04-13,141335,True
RNT07302,LST02770,TNT00736,False,2025-04-13,299252,True
RNT07303,LST07466,TNT03669,True,2025-04-03,375103,True
RNT07304,LST01542,TNT01576,True,2025-04-22,363709,True
RNT07305,LST00651,TNT04195,False,2025-04-25,103948,False
RNT07306,LST04724,TNT01540,True,2025-04-30,445011,True
RNT07307,LST08166,TNT04801,True,2025-04-04,453101,True
RNT07308,LST05960,TNT04572,False,2025-03-12,210989,True
RNT07309,LST06329,TNT04107,True,2025-03-14,414935,True
RNT07310,LST02997,TNT02183,False,2025-03-02,202238,True
RNT07311,LST07142,TNT01518,True,2025-04-06,308208,False
RNT07312,LST00882,TNT00594,True,2025-03-11,353016,True
RNT07313,LST07405,TNT03525,True,2025-04-24,223450,False
RNT07314,LST06433,TNT03598,False,2025-03-24,431866,True
RNT07315,LST00869,TNT03008,True,2025-04-04,355066,True
RNT07316,LST05042,TNT02454,False,2025-03-29,170889,False
RNT07317,LST09830,TNT02588,True,2025-03-12,480369,False
RNT07318,LST01067,TNT04334,True,2025-04-03,432401,True
RNT07319,LST04746,TNT03196,False,2025-04-08,445847,True
RNT07320,LST09299,TNT04767,True,2025-04-20,380499,True
RNT07321,LST05816,TNT03397,True,2025-04-11,277135,True
RNT07322,LST07782,TNT00560,True,2025-04-10,98410,True
RNT07323,LST05307,TNT02650,False,2025-03-19,368108,False
RNT07324,LST09727,TNT02194,True,2025-03-26,165576,True
RNT07325,LST01698,TNT04058,False,2025-03-30,288857,True
RNT07326,LST08040,TNT01390,True,2025-04-29,156769,False
RNT07327,LST08082,TNT02864,False,2025-04-26,181911,True
RNT07328,LST04369,TNT04661,True,2025-04-12,77334,False
RNT07329,LST04504,TNT04734,True,2025-03-14,391497,True
RNT07330,LST02826,TNT03838,True,2025-03-26,225005,True
RNT07331,LST00376,TNT00350,False,2025-03-14,357746,True
RNT07332,LST01123,TNT02017,False,2025-03-05,281567,False
RNT07333,LST01853,TNT03046,True,2025-03-26,96599,False
RNT07334,LST02886,TNT04442,True,2025-03-13,229385,True
RNT07335,LST01456,TNT00614,True,2025-03-16,305753,True
RNT07336,LST01427,TNT03408,True,2025-03-02,344955,False
RNT07337,LST06955,TNT04177,True,2025-04-24,229162,False
RNT07338,LST02282,TNT04729,True,2025-04-05,268845,True
RNT07339,LST09618,TNT00603,True,2025-03-19,79492,True
RNT07340,LST07953,TNT00546,True,2025-03-25,293881,True
RNT07341,LST09152,TNT00687,True,2025-03-03,52830,False
RNT07342,LST06198,TNT04545,False,2025-03-07,440119,False
RNT07343,LST02106,TNT01460,True,2025-03-31,357272,True
RNT07344,LST05359,TNT01479,True,2025-03-11,253555,True
RNT07345,LST01868,TNT00250,True,2025-04-17,410680,False
RNT07346,LST04056,TNT00703,True,2025-03-26,350001,True
RNT07347,LST03250,TNT01764,True,2025-04-27,54437,True
RNT07348,LST08363,TNT01324,True,2025-03-10,283872,True
RNT07349,LST01717,TNT02864,True,2025-04-02,423050,True
RNT07350,LST09707,TNT02930,True,2025-04-19,124784,True
RNT07351,LST01238,TNT01056,False,2025-03-01,227314,False
RNT07352,LST06472,TNT02868,True,2025-03-16,421856,True
RNT07353,LST09263,TNT02655,True,2025-04-30,165074,True
RNT07354,LST03903,TNT04614,True,2025-03-14,61548,True
RNT07355,LST03705,TNT03744,True,2025-04-14,306890,False
RNT07356,LST08945,TNT04885,True,2025-04-26,118401,True
RNT07357,LST06625,TNT02376,True,2025-03-26,84994,False
RNT07358,LST03200,TNT04915,True,2025-03-20,365523,True
RNT07359,LST08218,TNT01945,True,2025-04-08,99597,False
RNT07360,LST09027,TNT04193,True,2025-03-04,155649,True
RNT07361,LST08672,TNT02459,True,2025-04-02,106039,False
RNT07362,LST06029,TNT00460,True,2025-04-22,431818,True
RNT07363,LST09993,TNT01044,False,2025-04-21,82673,False
RNT07364,LST06642,TNT01357,True,2025-03-19,164878,True
RNT07365,LST04052,TNT02549,True,2025-04-20,173240,True
RNT07366,LST00967,TNT03558,True,2025-04-26,229952,False
RNT07367,LST00999,TNT02925,True,2025-04-12,181927,False
RNT07368,LST06173,TNT03453,False,2025-04-01,62737,False
RNT07369,LST02973,TNT01033,True,2025-03-19,172649,True
RNT07370,LST05995,TNT00287,False,2025-04-06,293083,True
RNT07371,LST00148,TNT04038,True,2025-03-06,409548,True
RNT07372,LST02122,TNT00324,False,2025-04-10,79608,True
RNT07373,LST05967,TNT04560,True,2025-03-06,257924,True
RNT07374,LST08799,TNT03427,False,2025-03-28,237350,True
RNT07375,LST04427,TNT00555,True,2025-04-21,271511,True
RNT07376,LST04991,TNT00795,True,2025-03-16,434008,False
RNT07377,LST05266,TNT01167,True,2025-03-17,182401,True
RNT07378,LST02073,TNT03403,False,2025-04-24,333472,True
RNT07379,LST00480,TNT02982,False,2025-04-11,177317,True
RNT07380,LST06409,TNT01156,False,2025-04-15,257394,True
RNT07381,LST07641,TNT04939,True,2025-03-15,465451,False
RNT07382,LST00923,TNT04826,False,2025-04-24,497802,True
RNT07383,LST03387,TNT04509,True,2025-04-13,130353,True
RNT07384,LST09040,TNT03991,True,2025-03-03,392616,True
RNT07385,LST01622,TNT03546,True,2025-03-15,137234,True
RNT07386,LST01486,TNT03256,True,2025-04-30,79010,True
RNT07387,LST09747,TNT02117,True,2025-03-07,398805,False
RNT07388,LST02741,TNT01574,False,2025-03-04,487535,True
RNT07389,LST02491,TNT00599,True,2025-04-15,374423,True
RNT07390,LST02342,TNT01494,False,2025-04-30,78430,False
RNT07391,LST04930,TNT00717,False,2025-04-14,260153,True
RNT07392,LST06475,TNT02293,False,2025-03-07,268009,True
RNT07393,LST03332,TNT04268,True,2025-03-25,68950,True
RNT07394,LST02274,TNT03634,False,2025-03-27,167022,True
RNT07395,LST00932,TNT02268,True,2025-03-16,56054,False
RNT07396,LST09600,TNT00850,True,2025-04-19,290905,False
RNT07397,LST02867,TNT03720,False,2025-03-25,106681,True
RNT07398,LST06635,TNT00058,True,2025-03-28,79678,True
RNT07399,LST03653,TNT01855,True,2025-03-12,371637,True
RNT07400,LST02624,TNT02644,True,2025-04-18,142647,True
RNT07401,LST02266,TNT00886,True,2025-03-10,290709,True
RNT07402,LST01439,TNT03369,True,2025-04-03,227188,False
RNT07403,LST06370,TNT00482,True,2025-03-18,351005,True
RNT07404,LST03267,TNT04913,True,2025-03-24,482652,True
RNT07405,LST06756,TNT04200,True,2025-04-23,430919,True
RNT07406,LST07977,TNT03829,True,2025-03-21,495231,True
RNT07407,LST07611,TNT00777,True,2025-03-20,271296,True
RNT07408,LST04328,TNT03627,False,2025-03-05,308064,True
RNT07409,LST04722,TNT02954,True,2025-03-19,115251,False
RNT07410,LST04165,TNT01211,False,2025-04-18,346072,True
RNT07411,LST09240,TNT03392,False,2025-03-01,120528,False
RNT07412,LST00674,TNT04451,True,2025-04-04,319516,False
RNT07413,LST09571,TNT04255,True,2025-04-10,132177,True
RNT07414,LST06876,TNT02809,True,2025-03-22,188922,False
RNT07415,LST04040,TNT03691,True,2025-03-30,268215,False
RNT07416,LST08309,TNT01432,False,2025-04-09,55968,True
RNT07417,LST01731,TNT00701,True,2025-04-28,209251,False
RNT07418,LST05972,TNT01387,True,2025-04-29,317033,True
RNT07419,LST01233,TNT00944,False,2025-04-24,362769,True
RNT07420,LST07901,TNT01161,True,2025-04-30,84086,False
RNT07421,LST03508,TNT03285,True,2025-03-25,246470,True
RNT07422,LST00686,TNT02532,True,2025-03-10,365299,True
RNT07423,LST06701,TNT02078,True,2025-03-11,455607,True
RNT07424,LST03261,TNT04360,False,2025-04-27,397962,True
RNT07425,LST09791,TNT00695,True,2025-04-06,164740,True
RNT07426,LST09819,TNT01908,False,2025-03-23,62179,True
RNT07427,LST06965,TNT00012,True,2025-03-05,360293,True
RNT07428,LST05594,TNT02367,False,2025-04-18,73038,False
RNT07429,LST05577,TNT04531,True,2025-04-23,146271,True
RNT07430,LST09866,TNT00923,False,2025-03-07,450583,True
RNT07431,LST03965,TNT03381,True,2025-04-10,53122,True
RNT07432,LST07084,TNT03642,True,2025-03-01,400135,True
RNT07433,LST08341,TNT00804,False,2025-04-02,397199,True
RNT07434,LST09605,TNT03059,True,2025-03-20,368223,True
RNT07435,LST01697,TNT04298,True,2025-04-03,498514,True
RNT07436,LST09676,TNT04733,False,2025-03-28,330580,True
RNT07437,LST09566,TNT01549,False,2025-03-06,145630,True
RNT07438,LST04797,TNT01481,True,2025-03-03,266357,True
RNT07439,LST00914,TNT03673,False,2025-03-25,435256,True
RNT07440,LST04994,TNT01062,False,2025-04-16,262209,False
RNT07441,LST02468,TNT02549,False,2025-04-19,127652,False
RNT07442,LST02947,TNT04760,True,2025-03-27,307070,True
RNT07443,LST01375,TNT02676,True,2025-04-17,262290,True
RNT07444,LST06131,TNT03565,True,2025-03-03,344724,True
RNT07445,LST03355,TNT03981,True,2025-04-17,334906,True
RNT07446,LST06438,TNT01787,True,2025-04-12,450816,True
RNT07447,LST01540,TNT01231,True,2025-04-20,62727,True
RNT07448,LST00214,TNT01004,False,2025-03-04,306535,False
RNT07449,LST03633,TNT02449,True,2025-03-12,150235,False
RNT07450,LST05099,TNT01607,False,2025-04-25,446646,True
RNT07451,LST07222,TNT00047,False,2025-03-25,465951,True
RNT07452,LST08142,TNT03220,False,2025-04-27,141628,True
RNT07453,LST08017,TNT03450,True,2025-03-01,202510,True
RNT07454,LST03315,TNT04404,True,2025-03-19,175042,True
RNT07455,LST03886,TNT01581,True,2025-03-27,263997,True
RNT07456,LST05922,TNT00848,False,2025-04-07,166453,True
RNT07457,LST00782,TNT03340,True,2025-03-02,184593,True
RNT07458,LST01430,TNT03157,True,2025-04-10,160883,True
RNT07459,LST08979,TNT00534,True,2025-03-07,452451,False
RNT07460,LST00455,TNT03281,False,2025-03-29,228432,True
RNT07461,LST06635,TNT03351,False,2025-03-17,131651,True
RNT07462,LST00450,TNT02115,True,2025-04-09,231947,True
RNT07463,LST03707,TNT03012,False,2025-04-12,253339,True
RNT07464,LST08903,TNT01866,False,2025-03-22,408347,True
RNT07465,LST08609,TNT00116,True,2025-03-13,379521,False
RNT07466,LST06611,TNT04856,False,2025-04-02,350498,True
RNT07467,LST03785,TNT03755,True,2025-04-23,402191,True
RNT07468,LST04269,TNT04424,False,2025-04-10,84752,True
